cell_idx,replicate,condition,image_name,local_label_id,local_cell_index,microscope,magnification_x,pixel_size_um_per_px,scale_factor,norm_mem_lo,norm_mem_hi,norm_nuc_lo,norm_nuc_hi
12751,N3,CMs25d,10X-CMs25d-Foto5,51,50,Axiocam,10,1.172,2.612974,0.0,12.0,26.0,104.0
12752,N3,CMs25d,10X-CMs25d-Foto5,52,51,Axiocam,10,1.172,2.612974,0.0,12.0,17.0,102.0
12753,N3,CMs25d,10X-CMs25d-Foto5,53,52,Axiocam,10,1.172,2.612974,0.0,9.0,15.649999618530273,80.0
12754,N3,CMs25d,10X-CMs25d-Foto5,54,53,Axiocam,10,1.172,2.612974,0.0,16.0,17.0,94.0
12755,N3,CMs25d,10X-CMs25d-Foto5,55,54,Axiocam,10,1.172,2.612974,0.0,23.0,15.0,92.0
12756,N3,CMs25d,10X-CMs25d-Foto5,56,55,Axiocam,10,1.172,2.612974,0.0,8.0,15.0,69.0
12757,N3,CMs25d,10X-CMs25d-Foto5,57,56,Axiocam,10,1.172,2.612974,0.0,16.0,14.0,80.0
12758,N3,CMs25d,10X-CMs25d-Foto5,58,57,Axiocam,10,1.172,2.612974,0.0,13.0,16.0,97.0
12759,N3,CMs25d,10X-CMs25d-Foto5,59,58,Axiocam,10,1.172,2.612974,0.0,12.0,17.0,116.0
12760,N3,CMs25d,10X-CMs25d-Foto5,60,59,Axiocam,10,1.172,2.612974,0.0,24.0,24.0,91.0
12761,N3,CMs25d,10X-CMs25d-Foto5,61,60,Axiocam,10,1.172,2.612974,0.0,11.0,17.0,74.0
12762,N3,CMs25d,10X-CMs25d-Foto5,62,61,Axiocam,10,1.172,2.612974,0.0,12.0,18.0,99.0
12763,N3,CMs25d,10X-CMs25d-Foto5,63,62,Axiocam,10,1.172,2.612974,0.0,15.0,16.0,70.0
12764,N3,CMs25d,10X-CMs25d-Foto5,64,63,Axiocam,10,1.172,2.612974,0.0,9.0,11.0,109.0
12765,N3,CMs25d,10X-CMs25d-Foto5,65,64,Axiocam,10,1.172,2.612974,0.0,15.0,5.0,158.27001953125
12766,N3,CMs25d,10X-CMs25d-Foto5,66,65,Axiocam,10,1.172,2.612974,0.0,13.0,15.0,75.0
12767,N3,CMs25d,10X-CMs25d-Foto5,67,66,Axiocam,10,1.172,2.612974,0.0,10.0,14.0,65.0
12768,N3,CMs25d,10X-CMs25d-Foto5,68,67,Axiocam,10,1.172,2.612974,0.0,7.0,17.0,63.0
12769,N3,CMs25d,10X-CMs25d-Foto5,69,68,Axiocam,10,1.172,2.612974,0.0,9.0,11.0,69.0
12770,N3,CMs25d,10X-CMs25d-Foto5,70,69,Axiocam,10,1.172,2.612974,0.0,7.0,15.0,53.0
12771,N3,CMs25d,10X-CMs25d-Foto5,71,70,Axiocam,10,1.172,2.612974,0.0,23.0,11.0,70.0
12772,N3,CMs25d,10X-CMs25d-Foto5,72,71,Axiocam,10,1.172,2.612974,0.0,29.0,9.020000457763672,119.97998046875
12773,N3,CMs25d,10X-CMs25d-Foto5,73,72,Axiocam,10,1.172,2.612974,0.0,20.60009765625,14.0,75.8499755859375
12774,N3,CMs25d,10X-CMs25d-Foto5,74,73,Axiocam,10,1.172,2.612974,0.0,11.0,9.09000015258789,102.0
12775,N3,CMs25d,10X-CMs25d-Foto5,75,74,Axiocam,10,1.172,2.612974,0.0,8.0,14.0,73.0
12776,N3,CMs25d,10X-CMs25d-Foto5,76,75,Axiocam,10,1.172,2.612974,0.0,12.0,13.0,95.0
12777,N3,CMs25d,10X-CMs25d-Foto5,77,76,Axiocam,10,1.172,2.612974,0.0,11.0,13.0,68.219970703125
12778,N3,CMs25d,10X-CMs25d-Foto5,78,77,Axiocam,10,1.172,2.612974,0.0,40.0,10.0,93.0
12779,N3,CMs25d,10X-CMs25d-Foto5,79,78,Axiocam,10,1.172,2.612974,0.0,8.0,14.0,61.0
12780,N3,CMs25d,10X-CMs25d-Foto5,80,79,Axiocam,10,1.172,2.612974,0.0,34.0,0.0,104.0
12781,N3,CMs25d,10X-CMs25d-Foto5,81,80,Axiocam,10,1.172,2.612974,0.0,17.0,13.0,95.0
12782,N3,CMs25d,10X-CMs25d-Foto5,82,81,Axiocam,10,1.172,2.612974,0.0,11.0,27.0,110.0
12783,N3,CMs25d,10X-CMs25d-Foto5,83,82,Axiocam,10,1.172,2.612974,0.0,24.0,0.0,88.3699951171875
12784,N3,CMs25d,10X-CMs25d-Foto5,84,83,Axiocam,10,1.172,2.612974,0.0,7.0,14.0,74.0
12785,N3,CMs25d,10X-CMs25d-Foto5,85,84,Axiocam,10,1.172,2.612974,0.0,15.0,13.0,82.0
12786,N3,CMs25d,10X-CMs25d-Foto5,86,85,Axiocam,10,1.172,2.612974,0.0,12.0,17.0,83.0
12787,N3,CMs25d,10X-CMs25d-Foto5,87,86,Axiocam,10,1.172,2.612974,0.0,16.0,11.0,96.0
12788,N3,CMs25d,10X-CMs25d-Foto5,88,87,Axiocam,10,1.172,2.612974,0.0,12.0,8.0,102.0
12789,N3,CMs25d,10X-CMs25d-Foto5,89,88,Axiocam,10,1.172,2.612974,0.0,10.0,16.0,74.0
12790,N3,CMs25d,10X-CMs25d-Foto5,90,89,Axiocam,10,1.172,2.612974,0.0,13.0,17.0,62.0
12791,N3,CMs25d,10X-CMs25d-Foto5,91,90,Axiocam,10,1.172,2.612974,0.0,9.0,18.0,83.0
12792,N3,CMs25d,10X-CMs25d-Foto5,92,91,Axiocam,10,1.172,2.612974,0.0,11.0,14.0,62.0
12793,N3,CMs25d,10X-CMs25d-Foto5,93,92,Axiocam,10,1.172,2.612974,0.0,18.0,15.0,109.0
12794,N3,CMs25d,10X-CMs25d-Foto5,94,93,Axiocam,10,1.172,2.612974,0.0,17.0,22.0,114.0
12795,N3,CMs25d,10X-CMs25d-Foto5,95,94,Axiocam,10,1.172,2.612974,0.0,16.0,12.0,86.0
12796,N3,CMs25d,10X-CMs25d-Foto5,96,95,Axiocam,10,1.172,2.612974,0.0,16.0,18.0,72.0
12797,N3,CMs25d,10X-CMs25d-Foto5,97,96,Axiocam,10,1.172,2.612974,0.0,149.0,12.0,139.0
12798,N3,CMs25d,10X-CMs25d-Foto5,98,97,Axiocam,10,1.172,2.612974,0.0,11.0,0.0,98.0
12799,N3,CMs25d,10X-CMs25d-Foto5,99,98,Axiocam,10,1.172,2.612974,0.0,20.0,16.0,103.0
12800,N3,CMs25d,10X-CMs25d-Foto5,100,99,Axiocam,10,1.172,2.612974,0.0,18.0,20.0,99.0
12801,N3,CMs25d,10X-CMs25d-Foto5,101,100,Axiocam,10,1.172,2.612974,0.0,18.52001953125,30.0,105.0
12802,N3,CMs25d,10X-CMs25d-Foto5,102,101,Axiocam,10,1.172,2.612974,0.0,14.31982421875,18.0,80.06005859375
12803,N3,CMs25d,10X-CMs25d-Foto5,103,102,Axiocam,10,1.172,2.612974,0.0,40.0,0.0,89.0
12804,N3,CMs25d,10X-CMs25d-Foto5,104,103,Axiocam,10,1.172,2.612974,0.0,9.0,15.0,71.0
12805,N3,CMs25d,10X-CMs25d-Foto5,105,104,Axiocam,10,1.172,2.612974,0.0,16.0,20.0,82.0
12806,N3,CMs25d,10X-CMs25d-Foto5,106,105,Axiocam,10,1.172,2.612974,0.0,44.0,0.0,100.0
12807,N3,CMs25d,10X-CMs25d-Foto5,107,106,Axiocam,10,1.172,2.612974,0.0,23.0,11.0,110.0
12808,N3,CMs25d,10X-CMs25d-Foto5,108,107,Axiocam,10,1.172,2.612974,0.0,130.0,16.0,97.0
12809,N3,CMs25d,10X-CMs25d-Foto5,109,108,Axiocam,10,1.172,2.612974,0.0,12.0,24.0,118.0
12810,N3,CMs25d,10X-CMs25d-Foto5,110,109,Axiocam,10,1.172,2.612974,0.0,9.0,16.0,77.0
12811,N3,CMs25d,10X-CMs25d-Foto5,111,110,Axiocam,10,1.172,2.612974,0.0,10.0,21.0,103.530029296875
12812,N3,CMs25d,10X-CMs25d-Foto5,112,111,Axiocam,10,1.172,2.612974,0.0,28.0,0.0,80.0
12813,N3,CMs25d,10X-CMs25d-Foto5,113,112,Axiocam,10,1.172,2.612974,0.0,20.0,12.0,100.0
12814,N3,CMs25d,10X-CMs25d-Foto5,114,113,Axiocam,10,1.172,2.612974,0.0,19.22998046875,26.0,82.0
12815,N3,CMs25d,10X-CMs25d-Foto5,115,114,Axiocam,10,1.172,2.612974,0.0,26.0,21.0,100.0
12816,N3,CMs25d,10X-CMs25d-Foto5,116,115,Axiocam,10,1.172,2.612974,0.0,13.0,16.0,128.66998291015625
12817,N3,CMs25d,10X-CMs25d-Foto5,117,116,Axiocam,10,1.172,2.612974,0.0,23.0,9.0,103.0
12818,N3,CMs25d,10X-CMs25d-Foto5,118,117,Axiocam,10,1.172,2.612974,0.0,12.0,14.0,109.0
12819,N3,CMs25d,10X-CMs25d-Foto5,119,118,Axiocam,10,1.172,2.612974,0.0,12.0,8.0,64.0
12820,N3,CMs25d,10X-CMs25d-Foto5,120,119,Axiocam,10,1.172,2.612974,0.0,16.0,17.110000610351562,120.0
12821,N3,CMs25d,10X-CMs25d-Foto5,121,120,Axiocam,10,1.172,2.612974,0.0,17.0,13.0,96.0
12822,N3,CMs25d,10X-CMs25d-Foto5,122,121,Axiocam,10,1.172,2.612974,0.0,12.0,10.0,97.0
12823,N3,CMs25d,10X-CMs25d-Foto5,123,122,Axiocam,10,1.172,2.612974,0.0,13.0,17.0,74.0
12824,N3,CMs25d,10X-CMs25d-Foto5,124,123,Axiocam,10,1.172,2.612974,0.0,17.0,13.0,109.0
12825,N3,CMs25d,10X-CMs25d-Foto5,125,124,Axiocam,10,1.172,2.612974,0.0,14.0,15.0,89.0
12826,N3,CMs25d,10X-CMs25d-Foto5,126,125,Axiocam,10,1.172,2.612974,0.0,16.0,17.0,108.0
12827,N3,CMs25d,10X-CMs25d-Foto5,127,126,Axiocam,10,1.172,2.612974,0.0,11.0,11.0,69.0
12828,N3,CMs25d,10X-CMs25d-Foto5,128,127,Axiocam,10,1.172,2.612974,0.0,16.0,0.0,89.0
12829,N3,CMs25d,10X-CMs25d-Foto5,129,128,Axiocam,10,1.172,2.612974,0.0,10.0,13.0,74.0
12830,N3,CMs25d,10X-CMs25d-Foto5,130,129,Axiocam,10,1.172,2.612974,0.0,15.0,19.0,112.0
12831,N3,CMs25d,10X-CMs25d-Foto5,131,130,Axiocam,10,1.172,2.612974,0.0,13.0,22.290000915527344,104.0
12832,N3,CMs25d,10X-CMs25d-Foto5,132,131,Axiocam,10,1.172,2.612974,0.0,17.0,12.0,77.0
12833,N3,CMs25d,10X-CMs25d-Foto5,133,132,Axiocam,10,1.172,2.612974,0.0,13.0,15.619998931884766,112.0
12834,N3,CMs25d,10X-CMs25d-Foto5,134,133,Axiocam,10,1.172,2.612974,0.0,12.0,16.0,88.0
12835,N3,CMs25d,10X-CMs25d-Foto5,135,134,Axiocam,10,1.172,2.612974,0.0,18.0,28.0,125.0
12836,N3,CMs25d,10X-CMs25d-Foto5,136,135,Axiocam,10,1.172,2.612974,0.0,10.0,16.0,62.0
12837,N3,CMs25d,10X-CMs25d-Foto5,137,136,Axiocam,10,1.172,2.612974,0.0,14.0,15.0,88.0
12838,N3,CMs25d,10X-CMs25d-Foto5,138,137,Axiocam,10,1.172,2.612974,0.0,7.0,10.0,50.0
12839,N3,CMs25d,10X-CMs25d-Foto5,139,138,Axiocam,10,1.172,2.612974,0.0,11.0,20.0,89.0
12840,N3,CMs25d,10X-CMs25d-Foto5,140,139,Axiocam,10,1.172,2.612974,0.0,9.0,13.0,54.0
12841,N3,CMs25d,10X-CMs25d-Foto5,141,140,Axiocam,10,1.172,2.612974,0.0,31.0,27.0,128.0
12842,N3,CMs25d,10X-CMs25d-Foto5,142,141,Axiocam,10,1.172,2.612974,0.0,12.0,13.0,72.0
12843,N3,CMs25d,10X-CMs25d-Foto5,143,142,Axiocam,10,1.172,2.612974,0.0,21.0,0.0,100.43994140625
12844,N3,CMs25d,10X-CMs25d-Foto5,144,143,Axiocam,10,1.172,2.612974,0.0,11.0,21.0,73.0
12845,N3,CMs25d,10X-CMs25d-Foto5,145,144,Axiocam,10,1.172,2.612974,0.0,10.0,14.0,68.0
12846,N3,CMs25d,10X-CMs25d-Foto5,146,145,Axiocam,10,1.172,2.612974,0.0,33.0,15.0,138.0
12847,N3,CMs25d,10X-CMs25d-Foto5,147,146,Axiocam,10,1.172,2.612974,0.0,26.0,21.0,95.0
12848,N3,CMs25d,10X-CMs25d-Foto5,148,147,Axiocam,10,1.172,2.612974,0.0,11.0,11.0,92.0
12849,N3,CMs25d,10X-CMs25d-Foto5,149,148,Axiocam,10,1.172,2.612974,0.0,7.0,13.0,51.0
12850,N3,CMs25d,10X-CMs25d-Foto5,150,149,Axiocam,10,1.172,2.612974,0.0,7.0,13.0,48.1199951171875
12851,N3,CMs25d,10X-CMs25d-Foto5,151,150,Axiocam,10,1.172,2.612974,0.0,14.0,11.0,63.0
12852,N3,CMs25d,10X-CMs25d-Foto5,152,151,Axiocam,10,1.172,2.612974,0.0,13.0,0.0,103.0
12853,N3,CMs25d,10X-CMs25d-Foto5,153,152,Axiocam,10,1.172,2.612974,0.0,15.0,13.0,139.0
12854,N3,CMs25d,10X-CMs25d-Foto5,154,153,Axiocam,10,1.172,2.612974,0.0,9.0,14.0,73.0
12855,N3,CMs25d,10X-CMs25d-Foto5,155,154,Axiocam,10,1.172,2.612974,0.0,15.0,16.0,105.0
12856,N3,CMs25d,10X-CMs25d-Foto5,156,155,Axiocam,10,1.172,2.612974,0.0,9.0,10.0,60.0
12857,N3,CMs25d,10X-CMs25d-Foto5,157,156,Axiocam,10,1.172,2.612974,0.0,10.0,16.0,83.070068359375
12858,N3,CMs25d,10X-CMs25d-Foto5,158,157,Axiocam,10,1.172,2.612974,0.0,14.0,17.0,121.0
12859,N3,CMs25d,10X-CMs25d-Foto5,159,158,Axiocam,10,1.172,2.612974,0.0,22.0,22.059999465942383,102.0
12860,N3,CMs25d,10X-CMs25d-Foto5,160,159,Axiocam,10,1.172,2.612974,0.0,14.0,15.0,91.72003173828125
12861,N3,CMs25d,10X-CMs25d-Foto5,161,160,Axiocam,10,1.172,2.612974,0.0,13.0,0.0,88.0
12862,N3,CMs25d,10X-CMs25d-Foto5,162,161,Axiocam,10,1.172,2.612974,0.0,18.0,11.0,104.0
12863,N3,CMs25d,10X-CMs25d-Foto5,163,162,Axiocam,10,1.172,2.612974,0.0,12.0,15.0,55.9100341796875
12864,N3,CMs25d,10X-CMs25d-Foto5,164,163,Axiocam,10,1.172,2.612974,0.0,40.0,14.0,124.0
12865,N3,CMs25d,10X-CMs25d-Foto5,165,164,Axiocam,10,1.172,2.612974,0.0,15.0,13.0,106.0
12866,N3,CMs25d,10X-CMs25d-Foto5,166,165,Axiocam,10,1.172,2.612974,0.0,25.0,21.219999313354492,89.0
12867,N3,CMs25d,10X-CMs25d-Foto5,167,166,Axiocam,10,1.172,2.612974,0.0,11.0,12.0,76.0
12868,N3,CMs25d,10X-CMs25d-Foto5,168,167,Axiocam,10,1.172,2.612974,0.0,12.93017578125,21.0,82.0
12869,N3,CMs25d,10X-CMs25d-Foto5,169,168,Axiocam,10,1.172,2.612974,0.0,47.0,0.0,84.0
12870,N3,CMs25d,10X-CMs25d-Foto5,170,169,Axiocam,10,1.172,2.612974,0.0,9.0,18.06999969482422,54.0
12871,N3,CMs25d,10X-CMs25d-Foto5,171,170,Axiocam,10,1.172,2.612974,0.0,53.0,12.0,83.0
12872,N3,CMs25d,10X-CMs25d-Foto5,172,171,Axiocam,10,1.172,2.612974,0.0,15.0,13.0,109.0
12873,N3,CMs25d,10X-CMs25d-Foto5,173,172,Axiocam,10,1.172,2.612974,0.0,21.0,13.0,67.0
12874,N3,CMs25d,10X-CMs25d-Foto5,174,173,Axiocam,10,1.172,2.612974,0.0,21.0,15.270000457763672,100.0
12875,N3,CMs25d,10X-CMs25d-Foto5,175,174,Axiocam,10,1.172,2.612974,0.0,10.0,24.0,102.0
12876,N3,CMs25d,10X-CMs25d-Foto5,176,175,Axiocam,10,1.172,2.612974,0.0,13.0,22.0,99.0
12877,N3,CMs25d,10X-CMs25d-Foto5,177,176,Axiocam,10,1.172,2.612974,0.0,12.0,22.0,74.0
12878,N3,CMs25d,10X-CMs25d-Foto5,178,177,Axiocam,10,1.172,2.612974,0.0,14.0,23.0,92.0
12879,N3,CMs25d,10X-CMs25d-Foto5,179,178,Axiocam,10,1.172,2.612974,0.0,22.0,25.0,104.93994140625
12880,N3,CMs25d,10X-CMs25d-Foto5,180,179,Axiocam,10,1.172,2.612974,0.0,60.0,23.0,84.0
12881,N3,CMs25d,10X-CMs25d-Foto5,181,180,Axiocam,10,1.172,2.612974,0.0,31.0,29.0,117.0
12882,N3,CMs25d,10X-CMs25d-Foto5,182,181,Axiocam,10,1.172,2.612974,0.0,28.0,28.0,89.0
12883,N3,CMs25d,10X-CMs25d-Foto5,183,182,Axiocam,10,1.172,2.612974,0.0,12.0,19.34000015258789,85.0
12884,N3,CMs25d,10X-CMs25d-Foto5,184,183,Axiocam,10,1.172,2.612974,0.0,18.0,27.0,138.6500244140625
12885,N3,CMs25d,10X-CMs25d-Foto5,185,184,Axiocam,10,1.172,2.612974,0.0,14.0,17.0,64.27001953125
12886,N3,CMs25d,10X-CMs25d-Foto5,186,185,Axiocam,10,1.172,2.612974,0.0,14.0,18.0,119.0
12887,N3,CMs25d,10X-CMs25d-Foto5,187,186,Axiocam,10,1.172,2.612974,0.0,31.0,0.0,188.0
12888,N3,CMs25d,10X-CMs25d-Foto5,188,187,Axiocam,10,1.172,2.612974,0.0,10.0,20.0,69.0
12889,N3,CMs25d,10X-CMs25d-Foto5,189,188,Axiocam,10,1.172,2.612974,0.0,9.0,14.0,88.0
12890,N3,CMs25d,10X-CMs25d-Foto5,190,189,Axiocam,10,1.172,2.612974,0.0,11.0,14.0,67.0
12891,N3,CMs25d,10X-CMs25d-Foto5,191,190,Axiocam,10,1.172,2.612974,0.0,27.0,0.0,83.0
12892,N3,CMs25d,10X-CMs25d-Foto5,192,191,Axiocam,10,1.172,2.612974,0.0,13.0,22.0,121.0
12893,N3,CMs25d,10X-CMs25d-Foto5,193,192,Axiocam,10,1.172,2.612974,0.0,9.0,11.0,74.0
12894,N3,CMs25d,10X-CMs25d-Foto5,194,193,Axiocam,10,1.172,2.612974,0.0,9.0,15.0,75.0
12895,N3,CMs25d,10X-CMs25d-Foto5,195,194,Axiocam,10,1.172,2.612974,0.0,24.0,0.0,125.0
12896,N3,CMs25d,10X-CMs25d-Foto5,196,195,Axiocam,10,1.172,2.612974,0.0,13.0,15.0,102.0
12897,N3,CMs25d,10X-CMs25d-Foto5,197,196,Axiocam,10,1.172,2.612974,0.0,14.0,17.0,92.0
12898,N3,CMs25d,10X-CMs25d-Foto5,198,197,Axiocam,10,1.172,2.612974,0.0,9.0,13.0,75.0
12899,N3,CMs25d,10X-CMs25d-Foto5,199,198,Axiocam,10,1.172,2.612974,0.0,10.0,8.0,81.0
12900,N3,CMs25d,10X-CMs25d-Foto5,200,199,Axiocam,10,1.172,2.612974,0.0,8.0,16.0,71.6300048828125
12901,N3,CMs25d,10X-CMs25d-Foto5,201,200,Axiocam,10,1.172,2.612974,0.0,7.0,20.0,74.0
12902,N3,CMs25d,10X-CMs25d-Foto5,202,201,Axiocam,10,1.172,2.612974,0.0,23.0,0.0,135.0
12903,N3,CMs25d,10X-CMs25d-Foto5,203,202,Axiocam,10,1.172,2.612974,0.0,28.830078125,11.0,115.0
12904,N3,CMs25d,10X-CMs25d-Foto5,204,203,Axiocam,10,1.172,2.612974,0.0,14.0,13.0,83.0
12905,N3,CMs25d,10X-CMs25d-Foto5,205,204,Axiocam,10,1.172,2.612974,0.0,26.0,0.0,212.0
12906,N3,CMs25d,10X-CMs25d-Foto5,206,205,Axiocam,10,1.172,2.612974,0.0,24.0,15.0,81.0
12907,N3,CMs25d,10X-CMs25d-Foto5,207,206,Axiocam,10,1.172,2.612974,0.0,8.0,17.0,59.0
12908,N3,CMs25d,10X-CMs25d-Foto5,208,207,Axiocam,10,1.172,2.612974,0.0,8.0,18.0,66.0
12909,N3,CMs25d,10X-CMs25d-Foto5,209,208,Axiocam,10,1.172,2.612974,0.0,18.0,0.0,91.0
12910,N3,CMs25d,10X-CMs25d-Foto5,210,209,Axiocam,10,1.172,2.612974,0.0,34.0,18.0,78.0
12911,N3,CMs25d,10X-CMs25d-Foto5,211,210,Axiocam,10,1.172,2.612974,0.0,7.0,12.0,58.0
12912,N3,CMs25d,10X-CMs25d-Foto5,212,211,Axiocam,10,1.172,2.612974,0.0,21.0,18.0,85.8900146484375
12913,N3,CMs25d,10X-CMs25d-Foto5,213,212,Axiocam,10,1.172,2.612974,0.0,37.0,0.0,64.0
12914,N3,CMs25d,10X-CMs25d-Foto5,214,213,Axiocam,10,1.172,2.612974,0.0,11.0,20.0,96.0
12915,N3,CMs25d,10X-CMs25d-Foto5,215,214,Axiocam,10,1.172,2.612974,0.0,16.0,0.0,56.0
12916,N3,CMs25d,10X-CMs25d-Foto5,216,215,Axiocam,10,1.172,2.612974,0.0,14.0,18.0,98.0
12917,N3,CMs25d,10X-CMs25d-Foto5,217,216,Axiocam,10,1.172,2.612974,0.0,18.0,13.019998550415039,153.0
12918,N3,CMs25d,10X-CMs25d-Foto5,218,217,Axiocam,10,1.172,2.612974,0.0,14.0,20.0,82.0
12919,N3,CMs25d,10X-CMs25d-Foto5,219,218,Axiocam,10,1.172,2.612974,0.0,11.759765625,0.0,68.0
12920,N3,CMs25d,10X-CMs25d-Foto5,220,219,Axiocam,10,1.172,2.612974,0.0,20.0,18.0,80.0
12921,N3,CMs25d,10X-CMs25d-Foto5,221,220,Axiocam,10,1.172,2.612974,0.0,16.0,23.0,101.0
12922,N3,CMs25d,10X-CMs25d-Foto5,222,221,Axiocam,10,1.172,2.612974,0.0,11.0,0.0,79.0
12923,N3,CTRL,10X-CTRL-Foto1,1,0,Axiocam,10,0.586,1.306487,0.0,25.0,7.0,38.0
12924,N3,CTRL,10X-CTRL-Foto1,2,1,Axiocam,10,0.586,1.306487,0.0,19.0,7.0,39.0
12925,N3,CTRL,10X-CTRL-Foto1,3,2,Axiocam,10,0.586,1.306487,0.0,15.0,7.0,33.0
12926,N3,CTRL,10X-CTRL-Foto1,4,3,Axiocam,10,0.586,1.306487,0.0,27.43994140625,11.0,49.0
12927,N3,CTRL,10X-CTRL-Foto1,5,4,Axiocam,10,0.586,1.306487,0.0,22.0,6.0,40.0
12928,N3,CTRL,10X-CTRL-Foto1,6,5,Axiocam,10,0.586,1.306487,0.0,94.0,17.0,113.0
12929,N3,CTRL,10X-CTRL-Foto1,7,6,Axiocam,10,0.586,1.306487,0.0,20.0,12.0,43.0
12930,N3,CTRL,10X-CTRL-Foto1,8,7,Axiocam,10,0.586,1.306487,0.0,32.0,12.0,68.0
12931,N3,CTRL,10X-CTRL-Foto1,9,8,Axiocam,10,0.586,1.306487,0.0,18.0,0.0,36.0
12932,N3,CTRL,10X-CTRL-Foto1,10,9,Axiocam,10,0.586,1.306487,0.0,28.0,0.0,107.0
12933,N3,CTRL,10X-CTRL-Foto1,11,10,Axiocam,10,0.586,1.306487,0.0,13.0,6.0,36.0
12934,N3,CTRL,10X-CTRL-Foto1,12,11,Axiocam,10,0.586,1.306487,0.0,60.0,6.0,39.0
12935,N3,CTRL,10X-CTRL-Foto1,13,12,Axiocam,10,0.586,1.306487,0.0,19.0,7.0,35.0
12936,N3,CTRL,10X-CTRL-Foto1,14,13,Axiocam,10,0.586,1.306487,0.0,23.0,14.0,40.69000244140625
12937,N3,CTRL,10X-CTRL-Foto1,15,14,Axiocam,10,0.586,1.306487,0.0,21.0,13.0,38.0
12938,N3,CTRL,10X-CTRL-Foto1,16,15,Axiocam,10,0.586,1.306487,0.0,13.0,7.0,29.0
12939,N3,CTRL,10X-CTRL-Foto1,17,16,Axiocam,10,0.586,1.306487,0.0,22.0,12.0,47.0
12940,N3,CTRL,10X-CTRL-Foto1,18,17,Axiocam,10,0.586,1.306487,0.0,29.0,9.0,50.0
12941,N3,CTRL,10X-CTRL-Foto1,19,18,Axiocam,10,0.586,1.306487,0.0,21.0,9.0,43.0
12942,N3,CTRL,10X-CTRL-Foto1,20,19,Axiocam,10,0.586,1.306487,0.0,24.0,9.0,49.75
12943,N3,CTRL,10X-CTRL-Foto1,21,20,Axiocam,10,0.586,1.306487,0.0,15.0,7.0,36.0
12944,N3,CTRL,10X-CTRL-Foto1,22,21,Axiocam,10,0.586,1.306487,0.0,21.0,6.0,29.0
12945,N3,CTRL,10X-CTRL-Foto1,23,22,Axiocam,10,0.586,1.306487,0.0,25.0,7.0,43.0
12946,N3,CTRL,10X-CTRL-Foto1,24,23,Axiocam,10,0.586,1.306487,0.0,15.0,7.0,58.0
12947,N3,CTRL,10X-CTRL-Foto1,25,24,Axiocam,10,0.586,1.306487,0.0,18.0,6.0,35.0
12948,N3,CTRL,10X-CTRL-Foto1,26,25,Axiocam,10,0.586,1.306487,0.0,20.0,7.0,35.0
12949,N3,CTRL,10X-CTRL-Foto1,27,26,Axiocam,10,0.586,1.306487,0.0,12.0,7.0,31.7099609375
12950,N3,CTRL,10X-CTRL-Foto1,28,27,Axiocam,10,0.586,1.306487,0.0,15.0,7.0,36.0
12951,N3,CTRL,10X-CTRL-Foto1,29,28,Axiocam,10,0.586,1.306487,0.0,18.0,7.0,34.0
12952,N3,CTRL,10X-CTRL-Foto1,30,29,Axiocam,10,0.586,1.306487,0.0,15.0,8.0,42.0
12953,N3,CTRL,10X-CTRL-Foto1,31,30,Axiocam,10,0.586,1.306487,0.0,23.0,6.0,80.0
12954,N3,CTRL,10X-CTRL-Foto1,32,31,Axiocam,10,0.586,1.306487,0.0,18.0,8.0,42.0
12955,N3,CTRL,10X-CTRL-Foto1,33,32,Axiocam,10,0.586,1.306487,0.0,15.0,9.0,46.0
12956,N3,CTRL,10X-CTRL-Foto1,34,33,Axiocam,10,0.586,1.306487,0.0,15.0,7.0,32.0
12957,N3,CTRL,10X-CTRL-Foto1,35,34,Axiocam,10,0.586,1.306487,0.0,19.0,11.0,129.0
12958,N3,CTRL,10X-CTRL-Foto1,36,35,Axiocam,10,0.586,1.306487,5.0,17.0,8.0,41.0
12959,N3,CTRL,10X-CTRL-Foto1,37,36,Axiocam,10,0.586,1.306487,0.0,17.0,7.0,34.0
12960,N3,CTRL,10X-CTRL-Foto1,38,37,Axiocam,10,0.586,1.306487,0.0,20.0,6.0,33.0
12961,N3,CTRL,10X-CTRL-Foto1,39,38,Axiocam,10,0.586,1.306487,0.0,14.0,7.0,32.0
12962,N3,CTRL,10X-CTRL-Foto1,40,39,Axiocam,10,0.586,1.306487,0.0,22.0,7.0,33.1400146484375
12963,N3,CTRL,10X-CTRL-Foto1,41,40,Axiocam,10,0.586,1.306487,0.0,16.0,8.0,44.0
12964,N3,CTRL,10X-CTRL-Foto1,42,41,Axiocam,10,0.586,1.306487,3.0,15.0,10.0,60.0
12965,N3,CTRL,10X-CTRL-Foto1,43,42,Axiocam,10,0.586,1.306487,0.0,23.0,6.0,71.659912109375
12966,N3,CTRL,10X-CTRL-Foto1,44,43,Axiocam,10,0.586,1.306487,0.0,18.0,10.0,61.0
12967,N3,CTRL,10X-CTRL-Foto1,45,44,Axiocam,10,0.586,1.306487,0.0,14.0,8.0,50.0
12968,N3,CTRL,10X-CTRL-Foto1,46,45,Axiocam,10,0.586,1.306487,0.0,15.0,6.0,33.0
12969,N3,CTRL,10X-CTRL-Foto1,47,46,Axiocam,10,0.586,1.306487,0.0,15.0,9.0,47.0
